lng,lat,date,customdate,time,customtime,crime,barangay,city,region,province,modus,crimetype,station,moduscode,date_com,datechar
125.747,7.37411,17/09/2017,"Sun - Sep 17, 2017",16:20:00,4:20:PM,Vehicular Traffic Accident,Liboganon,Tagum City,110000000,112300000,Not Indicated,123,Tagum CPS,mc00,17/09/2017,42995
125.805,7.43254,17/09/2017,"Sun - Sep 17, 2017",22:11:00,10:11:PM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,17/09/2017,42995
125.776,7.44433,18/09/2017,"Mon - Sep 18, 2017",4:00:00,4:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,18/09/2017,42996
125.803,7.43214,18/09/2017,"Mon - Sep 18, 2017",5:00:00,5:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,18/09/2017,42996
125.824,7.4178,18/09/2017,"Mon - Sep 18, 2017",23:03:00,11:03:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Hold-Up W/ Sharp Object,8,Tagum CPS,mc55,18/09/2017,42996
125.749,7.12666,18/09/2017,"Mon - Sep 18, 2017",5:00:00,5:00:AM,HOMICIDE,San Antonio,Samal City,110000000,112300000,Stabbing/Hacking,3,Island Garden City of Samal PS,mc38,18/09/2017,42996
125.82,7.43884,19/09/2017,"Tue - Sep 19, 2017",20:45:00,8:45:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Snatching,8,Tagum CPS,mc98,19/09/2017,42997
125.717,7.07981,19/09/2017,"Tue - Sep 19, 2017",22:40:00,10:40:PM,PHYSICAL INJURIES,Peñaplata (Pob.),Samal City,110000000,112300000,Stabbing/Hacking,6,Island Garden City of Samal PS,mc94,19/09/2017,42997
125.779,7.46229,20/09/2017,"Wed - Sep 20, 2017",3:00:00,3:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,20/09/2017,42998
125.69,7.3063,20/09/2017,"Wed - Sep 20, 2017",18:30:00,6:30:PM,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,20/09/2017,42998
125.808,7.44535,20/09/2017,"Wed - Sep 20, 2017",23:38:00,11:38:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Forcibly Taken,366,Tagum CPS,mc87,20/09/2017,42998
125.804,7.43254,21/09/2017,"Thu - Sep 21, 2017",7:00:00,7:00:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,21/09/2017,42999
125.819,7.44061,21/09/2017,"Thu - Sep 21, 2017",19:00:00,7:00:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Hold-Up W/ Sharp Object,8,Tagum CPS,mc55,21/09/2017,42999
125.775,7.46384,21/09/2017,"Thu - Sep 21, 2017",18:03:00,6:03:PM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Crowbar/Destroying Lock,8,Tagum CPS,mc52,21/09/2017,42999
125.806,7.44733,21/09/2017,"Thu - Sep 21, 2017",23:30:00,11:30:PM,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,110000000,112300000,Deprived of Reason or Unconcious (Under the Influence of Liquior),7,Tagum CPS,mc19,21/09/2017,42999
125.809,7.4389,22/09/2017,"Fri - Sep 22, 2017",12:30:00,12:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,22/09/2017,43000
125.738,7.03969,22/09/2017,"Fri - Sep 22, 2017",18:40:00,6:40:PM,ROBBERY,Del Monte,Samal City,110000000,112300000,Hold-Up W/ Gun,8,Island Garden City of Samal PS,mc54,22/09/2017,43000
125.805,7.45367,22/09/2017,"Fri - Sep 22, 2017",23:10:00,11:10:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,22/09/2017,43000
125.798,7.46067,23/09/2017,"Sat - Sep 23, 2017",1:45:00,1:45:AM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,23/09/2017,43001
125.819,7.44067,23/09/2017,"Sat - Sep 23, 2017",4:30:00,4:30:AM,ROBBERY,Apokon,Tagum City,110000000,112300000,Cellphone Snatching,8,Tagum CPS,mc10,23/09/2017,43001
125.79,7.46305,23/09/2017,"Sat - Sep 23, 2017",11:00:00,11:00:AM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Hacking,6,Tagum CPS,mc10,23/09/2017,43001
125.795,7.42846,23/09/2017,"Sat - Sep 23, 2017",14:30:00,2:30:PM,Vehicular Traffic Accident,Visayan Village,Tagum City,110000000,112300000,Not Indicated,123,Tagum CPS,mc00,23/09/2017,43001
125.828,7.42643,24/09/2017,"Sun - Sep 24, 2017",6:00:00,6:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,24/09/2017,43002
125.773,7.44152,24/09/2017,"Sun - Sep 24, 2017",6:00:00,6:00:AM,Vehicular Traffic Accident,San Miguel (Camp 4),Tagum City,110000000,112300000,Not Indicated,123,Tagum CPS,mc00,24/09/2017,43002
125.825,7.42075,24/09/2017,"Sun - Sep 24, 2017",18:30:00,6:30:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Hold Up,8,Tagum CPS,mc8,24/09/2017,43002
125.824,7.42045,24/09/2017,"Sun - Sep 24, 2017",19:00:00,7:00:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Hold Up,8,Tagum CPS,mc8,24/09/2017,43002
125.816,7.46192,24/09/2017,"Sun - Sep 24, 2017",22:00:00,10:00:PM,PHYSICAL INJURIES,Magugpo North,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,24/09/2017,43002
125.804,7.44667,24/09/2017,"Sun - Sep 24, 2017",19:00:00,7:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,24/09/2017,43002
125.799,7.4608,25/09/2017,"Mon - Sep 25, 2017",2:00:00,2:00:AM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,25/09/2017,43003
125.682,7.29679,25/09/2017,"Mon - Sep 25, 2017",7:30:00,7:30:AM,MURDER,New Pandan (Pob.),Panabo City,110000000,112300000,Shooting,2,Panabo CPS,mc89,25/09/2017,43003
125.803,7.42895,25/09/2017,"Mon - Sep 25, 2017",4:00:00,4:00:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,25/09/2017,43003
125.682,7.3026,25/09/2017,"Mon - Sep 25, 2017",18:15:00,6:15:PM,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,25/09/2017,43003
125.804,7.43891,26/09/2017,"Tue - Sep 26, 2017",4:00:00,4:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,26/09/2017,43004
125.65,7.27702,26/09/2017,"Tue - Sep 26, 2017",0:30:00,12:30:AM,ROBBERY,Maduao,Panabo City,110000000,112300000,In an Inhabited House or Public Building or Edifice Devoted to Worship,8,Panabo CPS,mc21,26/09/2017,43004
125.798,7.43573,26/09/2017,"Tue - Sep 26, 2017",15:40:00,3:40:PM,Drug Related Incident (RA 9165),Visayan Village,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,26/09/2017,43004
125.822,7.41731,27/09/2017,"Wed - Sep 27, 2017",20:00:00,8:00:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,27/09/2017,43005
125.805,7.44886,28/09/2017,"Thu - Sep 28, 2017",0:09:00,12:09:AM,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,28/09/2017,43006
125.798,7.44301,28/09/2017,"Thu - Sep 28, 2017",2:04:00,2:04:AM,ROBBERY,Magugpo South,Tagum City,110000000,112300000,Crowbar/Destroying Lock,8,Tagum CPS,mc52,28/09/2017,43006
125.812,7.43741,28/09/2017,"Thu - Sep 28, 2017",12:01:00,12:01:PM,THEFT,Visayan Village,Tagum City,110000000,112300000,Snatching,10,Tagum CPS,mc73,28/09/2017,43006
125.802,7.44433,29/09/2017,"Fri - Sep 29, 2017",6:00:00,6:00:AM,THEFT,Magugpo South,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,29/09/2017,43007
125.801,7.4468,29/09/2017,"Fri - Sep 29, 2017",15:30:00,3:30:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Plain Theft,10,Tagum CPS,mc28,29/09/2017,43007
125.69,7.28923,29/09/2017,"Fri - Sep 29, 2017",15:30:00,3:30:PM,Drug Related Incident (RA 9165),Cagangohan,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,29/09/2017,43007
125.771,7.44437,30/09/2017,"Sat - Sep 30, 2017",2:00:00,2:00:AM,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,30/09/2017,43008
125.708,7.29815,30/09/2017,"Sat - Sep 30, 2017",4:15:00,4:15:AM,MURDER,San Pedro,Panabo City,110000000,112300000,Shooting,2,Panabo CPS,mc89,30/09/2017,43008
125.795,7.48911,30/09/2017,"Sat - Sep 30, 2017",5:30:00,5:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,30/09/2017,43008
125.807,7.44941,30/09/2017,"Sat - Sep 30, 2017",11:00:00,11:00:AM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Qualified Theft,10,Tagum CPS,mc66,30/09/2017,43008
125.776,7.40735,30/09/2017,"Sat - Sep 30, 2017",18:00:00,6:00:PM,PHYSICAL INJURIES,Canocotan,Tagum City,110000000,112300000,Hacking,6,Tagum CPS,mc10,30/09/2017,43008
125.858,7.48273,30/09/2017,"Sat - Sep 30, 2017",21:30:00,9:30:PM,Vehicular Traffic Accident,Pandapan,Tagum City,110000000,112300000,Not Indicated,123,Tagum CPS,mc00,30/09/2017,43008
125.787,7.46141,01/10/2017,"Sun - Oct 1, 2017",6:45:00,6:45:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,01/10/2017,43009
125.809,7.47097,01/10/2017,"Sun - Oct 1, 2017",19:40:00,7:40:PM,THEFT,La Filipina,Tagum City,110000000,112300000,Snatching,10,Tagum CPS,mc73,01/10/2017,43009
125.76,7.48458,02/10/2017,"Mon - Oct 2, 2017",5:30:00,5:30:AM,MURDER,Pagsabangan,Tagum City,110000000,112300000,Stabbing/Hacking,2,Tagum CPS,mc90,02/10/2017,43010
125.808,7.44925,02/10/2017,"Mon - Oct 2, 2017",17:01:00,5:01:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Shoplifting,10,Tagum CPS,mc72,02/10/2017,43010
125.823,7.45297,02/10/2017,"Mon - Oct 2, 2017",2:00:00,2:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,02/10/2017,43010
125.694,7.31562,02/10/2017,"Mon - Oct 2, 2017",22:10:00,10:10:PM,Drug Related Incident (RA 9165),San Vicente,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,02/10/2017,43010
125.7,7.31758,02/10/2017,"Mon - Oct 2, 2017",22:40:00,10:40:PM,Drug Related Incident (RA 9165),San Vicente,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,02/10/2017,43010
125.835,7.47918,03/10/2017,"Tue - Oct 3, 2017",11:00:00,11:00:AM,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,110000000,112300000,"Force, Threat and Intimidation",7,Tagum CPS,mc19,03/10/2017,43011
125.8,7.44027,03/10/2017,"Tue - Oct 3, 2017",12:30:00,12:30:PM,PHYSICAL INJURIES,Magugpo South,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,03/10/2017,43011
125.803,7.47388,04/10/2017,"Wed - Oct 4, 2017",3:00:00,3:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,La Filipina,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,04/10/2017,43012
125.798,7.46248,04/10/2017,"Wed - Oct 4, 2017",5:00:00,5:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,04/10/2017,43012
125.8,7.46075,04/10/2017,"Wed - Oct 4, 2017",14:00:00,2:00:PM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,04/10/2017,43012
125.784,7.4582,04/10/2017,"Wed - Oct 4, 2017",7:25:00,7:25:AM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,04/10/2017,43012
125.688,7.30075,04/10/2017,"Wed - Oct 4, 2017",17:30:00,5:30:PM,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,04/10/2017,43012
125.825,7.37551,06/10/2017,"Fri - Oct 6, 2017",0:02:00,12:02:AM,PHYSICAL INJURIES,Madaum,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,06/10/2017,43014
125.687,7.13606,06/10/2017,"Fri - Oct 6, 2017",19:40:00,7:40:PM,Vehicular Traffic Accident,Moncado (Pob.),Samal City,110000000,112300000,Not Indicated,123,Island Garden City of Samal PS,mc00,06/10/2017,43014
125.677,7.29351,06/10/2017,"Fri - Oct 6, 2017",10:00:00,10:00:AM,THEFT,Gredu (Pob.),Panabo City,110000000,112300000,Qualified Theft,10,Panabo CPS,mc66,06/10/2017,43014
125.688,7.13818,07/10/2017,"Sat - Oct 7, 2017",8:20:00,8:20:AM,ROBBERY,Miranda (Pob.),Samal City,110000000,112300000,Baklas Bubong/Dingding,8,Island Garden City of Samal PS,mc50,07/10/2017,43015
125.743,7.05477,08/10/2017,"Sun - Oct 8, 2017",1:46:00,1:46:AM,ROBBERY,Tagbitan-Ag,Samal City,110000000,112300000,Crowbar/Destroying Lock,8,Island Garden City of Samal PS,mc52,08/10/2017,43016
125.775,7.46516,08/10/2017,"Sun - Oct 8, 2017",19:10:00,7:10:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,08/10/2017,43016
125.802,7.43631,09/10/2017,"Mon - Oct 9, 2017",0:01:00,12:01:AM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,09/10/2017,43017
